t,sp,unit,r_flw,f_flw,rpm,sps,top,cal%,vol_uL,mass_g,pumpOn
3721690,500,uL/min,703,501,13.0,1385,1409,0,40578,39.361,1
3721711,500,uL/min,694,501,13.0,1385,1409,0,40578,39.361,1
3721732,500,uL/min,711,501,13.0,1385,1409,0,40578,39.361,1
3721753,500,uL/min,719,501,13.0,1385,1409,0,40578,39.361,1
3721773,500,uL/min,700,501,13.0,1385,1409,0,40579,39.361,1
3721794,500,uL/min,709,501,13.0,1385,1409,0,40579,39.361,1
3721815,500,uL/min,676,501,13.0,1385,1409,0,40579,39.362,1
3721835,500,uL/min,678,501,13.0,1385,1409,0,40579,39.362,1
3721856,500,uL/min,561,501,13.0,1385,1409,0,40579,39.362,1
3721877,500,uL/min,614,501,13.0,1385,1409,0,40579,39.362,1
3721898,500,uL/min,608,501,13.0,1385,1409,0,40580,39.362,1
3721918,500,uL/min,514,501,13.0,1385,1409,0,40580,39.362,1
3721939,500,uL/min,473,501,13.0,1385,1409,0,40580,39.363,1
3721960,500,uL/min,395,501,13.0,1385,1409,0,40580,39.363,1
3721981,500,uL/min,364,501,13.0,1385,1409,0,40580,39.363,1
3722001,500,uL/min,338,501,13.0,1385,1409,0,40581,39.363,1
3722022,500,uL/min,293,501,13.0,1385,1409,0,40581,39.363,1
3722043,500,uL/min,-633,501,13.0,1385,1409,0,40581,39.363,1
3722064,500,uL/min,6,501,13.0,1385,1409,0,40581,39.364,1
3722084,500,uL/min,-59,501,13.0,1385,1409,0,40581,39.364,1
3722105,500,uL/min,84,501,13.0,1385,1409,0,40581,39.364,1
3722126,500,uL/min,204,501,13.0,1385,1409,0,40582,39.364,1
3722147,500,uL/min,210,501,13.0,1385,1409,0,40582,39.364,1
3722167,500,uL/min,268,501,13.0,1385,1409,0,40582,39.364,1
3722188,500,uL/min,367,501,13.0,1385,1409,0,40582,39.365,1
3722209,500,uL/min,425,501,13.0,1385,1409,0,40582,39.365,1
3722230,500,uL/min,544,501,13.0,1385,1409,0,40582,39.365,1
3722250,500,uL/min,689,501,13.0,1385,1409,0,40583,39.365,1
3722271,500,uL/min,766,501,13.0,1385,1409,0,40583,39.365,1
3722292,500,uL/min,760,501,13.0,1385,1409,0,40583,39.365,1
3722312,500,uL/min,928,501,13.0,1385,1409,0,40583,39.366,1
3722333,500,uL/min,944,501,13.0,1385,1409,0,40583,39.366,1
3722354,500,uL/min,990,501,13.0,1385,1409,0,40583,39.366,1
3722375,500,uL/min,850,501,13.0,1385,1409,0,40584,39.366,1
3722395,500,uL/min,790,501,13.0,1385,1409,0,40584,39.366,1
3722416,500,uL/min,790,501,13.0,1385,1409,0,40584,39.366,1
3722437,500,uL/min,728,501,13.0,1385,1409,0,40584,39.367,1
3722458,500,uL/min,659,501,13.0,1385,1409,0,40584,39.367,1
3722478,500,uL/min,597,501,13.0,1385,1409,0,40585,39.367,1
3722499,500,uL/min,597,501,13.0,1385,1409,0,40585,39.367,1
3722520,500,uL/min,640,501,13.0,1385,1409,0,40585,39.367,1
3722540,500,uL/min,613,501,13.0,1385,1409,0,40585,39.367,1
3722561,500,uL/min,603,501,13.0,1385,1409,0,40585,39.368,1
3722582,500,uL/min,518,501,13.0,1385,1409,0,40585,39.368,1
3722603,500,uL/min,549,501,13.0,1385,1409,0,40586,39.368,1
3722623,500,uL/min,514,501,13.0,1385,1409,0,40586,39.368,1
3722644,500,uL/min,494,501,13.0,1385,1409,0,40586,39.368,1
3722665,500,uL/min,448,501,13.0,1385,1409,0,40586,39.368,1
3722686,500,uL/min,433,501,13.0,1385,1409,0,40586,39.369,1
3722706,500,uL/min,418,501,13.0,1385,1409,0,40586,39.369,1
3722727,500,uL/min,392,501,13.0,1385,1409,0,40587,39.369,1
3722748,500,uL/min,333,501,13.0,1385,1409,0,40587,39.369,1
3722768,500,uL/min,-673,501,13.0,1385,1409,0,40587,39.369,1
3722789,500,uL/min,1,501,13.0,1385,1409,0,40587,39.369,1
3722810,500,uL/min,8,501,13.0,1385,1409,0,40587,39.37,1
3722831,500,uL/min,134,501,13.0,1385,1409,0,40587,39.37,1
3722851,500,uL/min,194,501,13.0,1385,1409,0,40588,39.37,1
3722872,500,uL/min,247,501,13.0,1385,1409,0,40588,39.37,1
3722893,500,uL/min,298,501,13.0,1385,1409,0,40588,39.37,1
3722914,500,uL/min,380,501,13.0,1385,1409,0,40588,39.37,1
3722934,500,uL/min,440,501,13.0,1385,1409,0,40588,39.371,1
3722955,500,uL/min,534,501,13.0,1385,1409,0,40588,39.371,1
3722976,500,uL/min,633,501,13.0,1385,1409,0,40589,39.371,1
3722997,500,uL/min,688,501,13.0,1385,1409,0,40589,39.371,1
3723017,500,uL/min,777,501,13.0,1385,1409,0,40589,39.371,1
3723038,500,uL/min,836,501,13.0,1385,1409,0,40589,39.371,1
3723059,500,uL/min,819,501,13.0,1385,1409,0,40589,39.372,1
3723079,500,uL/min,754,501,13.0,1385,1409,0,40590,39.372,1
3723100,500,uL/min,756,501,13.0,1385,1409,0,40590,39.372,1
3723121,500,uL/min,789,501,13.0,1385,1409,0,40590,39.372,1
3723142,500,uL/min,832,501,13.0,1385,1409,0,40590,39.372,1
3723162,500,uL/min,766,501,13.0,1385,1409,0,40590,39.373,1
3723183,500,uL/min,716,501,13.0,1385,1409,0,40590,39.373,1
3723204,500,uL/min,756,501,13.0,1385,1409,0,40591,39.373,1
3723225,500,uL/min,812,501,13.0,1385,1409,0,40591,39.373,1
3723245,500,uL/min,691,501,13.0,1385,1409,0,40591,39.373,1
3723266,500,uL/min,666,501,13.0,1385,1409,0,40591,39.373,1
3723287,500,uL/min,632,500,13.0,1385,1409,0,40591,39.374,1
3723308,500,uL/min,657,500,13.0,1385,1409,0,40591,39.374,1
3723328,500,uL/min,550,500,13.0,1385,1409,0,40592,39.374,1
3723349,500,uL/min,525,500,13.0,1385,1409,0,40592,39.374,1
3723370,500,uL/min,468,500,13.0,1385,1409,0,40592,39.374,1
3723391,500,uL/min,380,500,13.0,1385,1409,0,40592,39.374,1
3723411,500,uL/min,342,500,13.0,1385,1409,0,40592,39.375,1
3723432,500,uL/min,363,500,13.0,1385,1409,0,40592,39.375,1
3723453,500,uL/min,349,500,13.0,1385,1409,0,40593,39.375,1
3723473,500,uL/min,266,500,13.0,1385,1409,0,40593,39.375,1
3723494,500,uL/min,-590,500,13.0,1385,1409,0,40593,39.375,1
3723515,500,uL/min,-127,500,13.0,1385,1409,0,40593,39.375,1
3723536,500,uL/min,52,500,13.0,1385,1409,0,40593,39.376,1
3723557,500,uL/min,219,500,13.0,1385,1409,0,40594,39.376,1
3723577,500,uL/min,201,500,13.0,1385,1409,0,40594,39.376,1
3723598,500,uL/min,245,500,13.0,1385,1409,0,40594,39.376,1
3723619,500,uL/min,310,500,13.0,1385,1409,0,40594,39.376,1
3723640,500,uL/min,416,500,13.0,1385,1409,0,40594,39.376,1
3723660,500,uL/min,547,500,13.0,1385,1409,0,40594,39.377,1
3723681,500,uL/min,668,500,13.0,1385,1409,0,40595,39.377,1
3723702,500,uL/min,709,500,13.0,1385,1409,0,40595,39.377,1
3723722,500,uL/min,788,500,13.0,1385,1409,0,40595,39.377,1
3723743,500,uL/min,821,500,13.0,1385,1409,0,40595,39.377,1
3723764,500,uL/min,912,500,13.0,1385,1409,0,40595,39.377,1
3723785,500,uL/min,930,500,13.0,1385,1409,0,40595,39.378,1
3723805,500,uL/min,841,500,13.0,1385,1409,0,40596,39.378,1
3723826,500,uL/min,851,500,13.0,1385,1409,0,40596,39.378,1
3723847,500,uL/min,715,500,13.0,1385,1409,0,40596,39.378,1
3723868,500,uL/min,633,500,13.0,1385,1409,0,40596,39.378,1
3723888,500,uL/min,668,500,13.0,1385,1409,0,40596,39.378,1
3723909,500,uL/min,656,500,13.0,1385,1409,0,40596,39.379,1
3723930,500,uL/min,688,500,13.0,1385,1409,0,40597,39.379,1
3723951,500,uL/min,620,500,13.0,1385,1409,0,40597,39.379,1
3723972,500,uL/min,606,500,13.0,1385,1409,0,40597,39.379,1
3723992,500,uL/min,588,500,13.0,1385,1409,0,40597,39.379,1
3724013,500,uL/min,551,500,13.0,1385,1409,0,40597,39.379,1
3724034,500,uL/min,528,500,13.0,1385,1409,0,40597,39.38,1
3724055,500,uL/min,570,500,13.0,1385,1409,0,40598,39.38,1
3724075,500,uL/min,538,500,13.0,1385,1409,0,40598,39.38,1
3724096,500,uL/min,532,500,13.0,1385,1409,0,40598,39.38,1
3724117,500,uL/min,464,500,13.0,1385,1409,0,40598,39.38,1
3724138,500,uL/min,417,500,13.0,1385,1409,0,40598,39.38,1
3724158,500,uL/min,388,500,13.0,1385,1409,0,40599,39.381,1
3724179,500,uL/min,378,500,13.0,1385,1409,0,40599,39.381,1
3724200,500,uL/min,75,500,13.0,1385,1409,0,40599,39.381,1
3724221,500,uL/min,-377,500,13.0,1385,1409,0,40599,39.381,1
3724241,500,uL/min,-122,500,13.0,1385,1409,0,40599,39.381,1
3724262,500,uL/min,46,500,13.0,1385,1409,0,40599,39.381,1
3724283,500,uL/min,118,500,13.0,1385,1409,0,40600,39.382,1
3724303,500,uL/min,190,500,13.0,1385,1409,0,40600,39.382,1
3724324,500,uL/min,284,500,13.0,1385,1409,0,40600,39.382,1
3724345,500,uL/min,365,500,13.0,1385,1409,0,40600,39.382,1
3724366,500,uL/min,382,500,13.0,1385,1409,0,40600,39.382,1
3724387,500,uL/min,488,500,13.0,1385,1409,0,40600,39.382,1
3724407,500,uL/min,600,500,13.0,1385,1409,0,40601,39.383,1
3724428,500,uL/min,686,500,13.0,1385,1409,0,40601,39.383,1
3724449,500,uL/min,756,500,13.0,1385,1409,0,40601,39.383,1
3724470,500,uL/min,691,500,13.0,1385,1409,0,40601,39.383,1
3724490,500,uL/min,854,500,13.0,1385,1409,0,40601,39.383,1
3724511,500,uL/min,837,500,13.0,1385,1409,0,40601,39.383,1
3724532,500,uL/min,917,500,13.0,1385,1409,0,40602,39.384,1
3724553,500,uL/min,863,500,13.0,1385,1409,0,40602,39.384,1
3724573,500,uL/min,772,500,13.0,1385,1409,0,40602,39.384,1
3724594,500,uL/min,824,500,13.0,1385,1409,0,40602,39.384,1
3724615,500,uL/min,751,500,13.0,1385,1409,0,40602,39.384,1
3724636,500,uL/min,734,500,13.0,1385,1409,0,40603,39.384,1
3724656,500,uL/min,750,500,13.0,1385,1409,0,40603,39.385,1
3724677,500,uL/min,769,500,13.0,1385,1409,0,40603,39.385,1
3724698,500,uL/min,689,500,13.0,1385,1409,0,40603,39.385,1
3724719,500,uL/min,668,500,13.0,1385,1409,0,40603,39.385,1
3724739,500,uL/min,560,500,13.0,1385,1409,0,40603,39.385,1
3724760,500,uL/min,586,500,13.0,1385,1409,0,40604,39.385,1
3724781,500,uL/min,498,500,13.0,1385,1409,0,40604,39.386,1
3724802,500,uL/min,437,500,13.0,1385,1409,0,40604,39.386,1
3724822,500,uL/min,427,500,13.0,1385,1409,0,40604,39.386,1
3724843,500,uL/min,389,500,13.0,1385,1409,0,40604,39.386,1
3724864,500,uL/min,389,500,13.0,1385,1409,0,40604,39.386,1
3724885,500,uL/min,366,500,13.0,1385,1409,0,40605,39.386,1
3724905,500,uL/min,331,500,13.0,1385,1409,0,40605,39.387,1
3724926,500,uL/min,274,500,13.0,1385,1409,0,40605,39.387,1
3724947,500,uL/min,-620,500,13.0,1385,1409,0,40605,39.387,1
3724968,500,uL/min,-137,500,13.0,1385,1409,0,40605,39.387,1
3724988,500,uL/min,83,500,13.0,1385,1409,0,40605,39.387,1
3725009,500,uL/min,169,500,13.0,1385,1409,0,40606,39.387,1
3725030,500,uL/min,156,500,13.0,1385,1409,0,40606,39.388,1
3725051,500,uL/min,257,500,13.0,1385,1409,0,40606,39.388,1
3725071,500,uL/min,341,501,13.0,1385,1409,0,40606,39.388,1
