t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn
155282,5,rpm,288,271,5.0,5.0,533,3661,0,615,0.596,1
155303,5,rpm,757,271,5.0,5.0,533,3661,0,615,0.597,1
155323,5,rpm,103,271,5.0,5.0,533,3661,0,615,0.597,1
155344,5,rpm,268,271,5.0,5.0,533,3661,0,615,0.597,1
155364,5,rpm,700,271,5.0,5.0,533,3661,0,615,0.597,1
155385,5,rpm,149,271,5.0,5.0,533,3661,0,615,0.597,1
155406,5,rpm,749,271,5.0,5.0,533,3661,0,615,0.597,1
155426,5,rpm,149,270,5.0,5.0,533,3661,0,616,0.597,1
155447,5,rpm,178,270,5.0,5.0,533,3661,0,616,0.597,1
155467,5,rpm,726,270,5.0,5.0,533,3661,0,616,0.597,1
155488,5,rpm,73,270,5.0,5.0,533,3661,0,616,0.597,1
155509,5,rpm,185,270,5.0,5.0,533,3661,0,616,0.597,1
155529,5,rpm,624,270,5.0,5.0,533,3661,0,616,0.598,1
155550,5,rpm,85,270,5.0,5.0,533,3661,0,616,0.598,1
155570,5,rpm,155,270,5.0,5.0,533,3661,0,616,0.598,1
155591,5,rpm,449,270,5.0,5.0,533,3661,0,616,0.598,1
155612,5,rpm,-244,270,5.0,5.0,533,3661,0,616,0.598,1
155632,5,rpm,-1085,270,5.0,5.0,533,3661,0,616,0.598,1
155653,5,rpm,-1127,269,5.0,5.0,533,3661,0,617,0.598,1
155674,5,rpm,-315,269,5.0,5.0,533,3661,0,617,0.598,1
155694,5,rpm,-104,269,5.0,5.0,533,3661,0,617,0.598,1
155715,5,rpm,-14,269,5.0,5.0,533,3661,0,617,0.598,1
155736,5,rpm,-40,269,5.0,5.0,533,3661,0,617,0.598,1
155756,5,rpm,-73,269,5.0,5.0,533,3661,0,617,0.599,1
155777,5,rpm,-38,269,5.0,5.0,533,3661,0,617,0.599,1
155797,5,rpm,-68,269,5.0,5.0,533,3661,0,617,0.599,1
155818,5,rpm,-47,269,5.0,5.0,533,3661,0,617,0.599,1
155839,5,rpm,-38,269,5.0,5.0,533,3661,0,617,0.599,1
155859,5,rpm,-74,269,5.0,5.0,533,3661,0,617,0.599,1
155880,5,rpm,-37,269,5.0,5.0,533,3661,0,618,0.599,1
155900,5,rpm,-41,269,5.0,5.0,533,3661,0,618,0.599,1
155921,5,rpm,-27,269,5.0,5.0,533,3661,0,618,0.599,1
155942,5,rpm,-11,269,5.0,5.0,533,3661,0,618,0.599,1
155962,5,rpm,-14,269,5.0,5.0,533,3661,0,618,0.599,1
155983,5,rpm,1,269,5.0,5.0,533,3661,0,618,0.599,1
156003,5,rpm,3,269,5.0,5.0,533,3661,0,618,0.6,1
156024,5,rpm,12,269,5.0,5.0,533,3661,0,618,0.6,1
156045,5,rpm,38,269,5.0,5.0,533,3661,0,618,0.6,1
156065,5,rpm,34,269,5.0,5.0,533,3661,0,618,0.6,1
156086,5,rpm,161,269,5.0,5.0,533,3661,0,618,0.6,1
156106,5,rpm,93,269,5.0,5.0,533,3661,0,619,0.6,1
156127,5,rpm,108,269,5.0,5.0,533,3661,0,619,0.6,1
156148,5,rpm,417,269,5.0,5.0,533,3661,0,619,0.6,1
156168,5,rpm,86,269,5.0,5.0,533,3661,0,619,0.6,1
156189,5,rpm,180,269,5.0,5.0,533,3661,0,619,0.6,1
156209,5,rpm,768,269,5.0,5.0,533,3661,0,619,0.6,1
156230,5,rpm,125,269,5.0,5.0,533,3661,0,619,0.601,1
156251,5,rpm,534,268,5.0,5.0,533,3661,0,619,0.601,1
156271,5,rpm,303,268,5.0,5.0,533,3661,0,619,0.601,1
156292,5,rpm,199,268,5.0,5.0,533,3661,0,619,0.601,1
156312,5,rpm,890,268,5.0,5.0,533,3661,0,620,0.601,1
156333,5,rpm,68,268,5.0,5.0,533,3661,0,620,0.601,1
156354,5,rpm,282,268,5.0,5.0,533,3661,0,620,0.601,1
156374,5,rpm,799,268,5.0,5.0,533,3661,0,620,0.601,1
156395,5,rpm,122,268,5.0,5.0,533,3661,0,620,0.601,1
156416,5,rpm,389,268,5.0,5.0,533,3661,0,620,0.601,1
156436,5,rpm,742,268,5.0,5.0,533,3661,0,620,0.601,1
156457,5,rpm,207,268,5.0,5.0,533,3661,0,620,0.602,1
156477,5,rpm,697,268,5.0,5.0,533,3661,0,620,0.602,1
156498,5,rpm,318,268,5.0,5.0,533,3661,0,620,0.602,1
156519,5,rpm,345,268,5.0,5.0,533,3661,0,620,0.602,1
156539,5,rpm,885,268,5.0,5.0,533,3661,0,621,0.602,1
156560,5,rpm,93,268,5.0,5.0,533,3661,0,621,0.602,1
156581,5,rpm,366,267,5.0,5.0,533,3661,0,621,0.602,1
156601,5,rpm,778,267,5.0,5.0,533,3661,0,621,0.602,1
156622,5,rpm,167,267,5.0,5.0,533,3661,0,621,0.602,1
156642,5,rpm,367,267,5.0,5.0,533,3661,0,621,0.602,1
156663,5,rpm,712,267,5.0,5.0,533,3661,0,621,0.602,1
156684,5,rpm,223,267,5.0,5.0,533,3661,0,621,0.603,1
156704,5,rpm,834,267,5.0,5.0,533,3661,0,621,0.603,1
156725,5,rpm,166,267,5.0,5.0,533,3661,0,621,0.603,1
156745,5,rpm,329,267,5.0,5.0,533,3661,0,621,0.603,1
156766,5,rpm,854,267,5.0,5.0,533,3661,0,622,0.603,1
156787,5,rpm,105,266,5.0,5.0,533,3661,0,622,0.603,1
156807,5,rpm,349,266,5.0,5.0,533,3661,0,622,0.603,1
156828,5,rpm,746,266,5.0,5.0,533,3661,0,622,0.603,1
156849,5,rpm,175,266,5.0,5.0,533,3661,0,622,0.603,1
156869,5,rpm,554,266,5.0,5.0,533,3661,0,622,0.603,1
156890,5,rpm,431,266,5.0,5.0,533,3661,0,622,0.603,1
156910,5,rpm,282,266,5.0,5.0,533,3661,0,622,0.604,1
156931,5,rpm,862,266,5.0,5.0,533,3661,0,622,0.604,1
156952,5,rpm,78,265,5.0,5.0,533,3661,0,622,0.604,1
156972,5,rpm,323,265,5.0,5.0,533,3661,0,622,0.604,1
156993,5,rpm,805,265,5.0,5.0,533,3661,0,623,0.604,1
157013,5,rpm,106,265,5.0,5.0,533,3661,0,623,0.604,1
157034,5,rpm,349,265,5.0,5.0,533,3661,0,623,0.604,1
157055,5,rpm,713,265,5.0,5.0,533,3661,0,623,0.604,1
157075,5,rpm,170,265,5.0,5.0,533,3661,0,623,0.604,1
157096,5,rpm,375,264,5.0,5.0,533,3661,0,623,0.604,1
157116,5,rpm,614,264,5.0,5.0,533,3661,0,623,0.604,1
157137,5,rpm,239,264,5.0,5.0,533,3661,0,623,0.604,1
157158,5,rpm,868,264,5.0,5.0,533,3661,0,623,0.605,1
157178,5,rpm,76,264,5.0,5.0,533,3661,0,623,0.605,1
157199,5,rpm,258,264,5.0,5.0,533,3661,0,623,0.605,1
157220,5,rpm,763,264,5.0,5.0,533,3661,0,624,0.605,1
157240,5,rpm,110,263,5.0,5.0,533,3661,0,624,0.605,1
157261,5,rpm,253,263,5.0,5.0,533,3661,0,624,0.605,1
157281,5,rpm,701,263,5.0,5.0,533,3661,0,624,0.605,1
157302,5,rpm,143,263,5.0,5.0,533,3661,0,624,0.605,1
157323,5,rpm,414,263,5.0,5.0,533,3661,0,624,0.605,1
157343,5,rpm,397,263,5.0,5.0,533,3661,0,624,0.605,1
157364,5,rpm,301,263,5.0,5.0,533,3661,0,624,0.605,1
157384,5,rpm,702,263,5.0,5.0,533,3661,0,624,0.606,1
157405,5,rpm,8,263,5.0,5.0,533,3661,0,624,0.606,1
157425,5,rpm,147,262,5.0,5.0,533,3661,0,624,0.606,1
157446,5,rpm,726,262,5.0,5.0,533,3661,0,625,0.606,1
157467,5,rpm,-1025,262,5.0,5.0,533,3661,0,625,0.606,1
157487,5,rpm,-158,262,5.0,5.0,533,3661,0,625,0.606,1
157508,5,rpm,-757,262,5.0,5.0,533,3661,0,625,0.606,1
157528,5,rpm,-241,262,5.0,5.0,533,3661,0,625,0.606,1
157549,5,rpm,-302,262,5.0,5.0,533,3661,0,625,0.606,1
157570,5,rpm,-144,262,5.0,5.0,533,3661,0,625,0.606,1
157590,5,rpm,-3,262,5.0,5.0,533,3661,0,625,0.606,1
157611,5,rpm,-37,262,5.0,5.0,533,3661,0,625,0.606,1
157632,5,rpm,-49,262,5.0,5.0,533,3661,0,625,0.607,1
157652,5,rpm,-88,262,5.0,5.0,533,3661,0,625,0.607,1
157673,5,rpm,-43,262,5.0,5.0,533,3661,0,626,0.607,1
157694,5,rpm,-32,261,5.0,5.0,533,3661,0,626,0.607,1
157714,5,rpm,-94,261,5.0,5.0,533,3661,0,626,0.607,1
157735,5,rpm,-36,261,5.0,5.0,533,3661,0,626,0.607,1
157756,5,rpm,-12,261,5.0,5.0,533,3661,0,626,0.607,1
157776,5,rpm,-57,261,5.0,5.0,533,3661,0,626,0.607,1
157797,5,rpm,-39,261,5.0,5.0,533,3661,0,626,0.607,1
157818,5,rpm,-37,261,5.0,5.0,533,3661,0,626,0.607,1
157838,5,rpm,-5,261,5.0,5.0,533,3661,0,626,0.607,1
157859,5,rpm,15,261,5.0,5.0,533,3661,0,626,0.608,1
157880,5,rpm,61,261,5.0,5.0,533,3661,0,626,0.608,1
157900,5,rpm,48,261,5.0,5.0,533,3661,0,627,0.608,1
157921,5,rpm,5,261,5.0,5.0,533,3661,0,627,0.608,1
157941,5,rpm,102,261,5.0,5.0,533,3661,0,627,0.608,1
157962,5,rpm,116,261,5.0,5.0,533,3661,0,627,0.608,1
157983,5,rpm,110,261,5.0,5.0,533,3661,0,627,0.608,1
158003,5,rpm,253,261,5.0,5.0,533,3661,0,627,0.608,1
158024,5,rpm,66,261,5.0,5.0,533,3661,0,627,0.608,1
158044,5,rpm,152,261,5.0,5.0,533,3661,0,627,0.608,1
158065,5,rpm,837,261,5.0,5.0,533,3661,0,627,0.608,1
158085,5,rpm,119,261,5.0,5.0,533,3661,0,627,0.608,1
158106,5,rpm,180,261,5.0,5.0,533,3661,0,627,0.609,1
158127,5,rpm,584,261,5.0,5.0,533,3661,0,627,0.609,1
158147,5,rpm,170,261,5.0,5.0,533,3661,0,628,0.609,1
158168,5,rpm,681,261,5.0,5.0,533,3661,0,628,0.609,1
158188,5,rpm,329,261,5.0,5.0,533,3661,0,628,0.609,1
158209,5,rpm,186,261,5.0,5.0,533,3661,0,628,0.609,1
158230,5,rpm,948,261,5.0,5.0,533,3661,0,628,0.609,1
158250,5,rpm,104,261,5.0,5.0,533,3661,0,628,0.609,1
158271,5,rpm,296,261,5.0,5.0,533,3661,0,628,0.609,1
158291,5,rpm,748,261,5.0,5.0,533,3661,0,628,0.609,1
158312,5,rpm,187,261,5.0,5.0,533,3661,0,628,0.609,1
158332,5,rpm,545,260,5.0,5.0,533,3661,0,628,0.61,1
158353,5,rpm,792,260,5.0,5.0,533,3661,0,628,0.61,1
158374,5,rpm,44,260,5.0,5.0,533,3661,0,629,0.61,1
158394,5,rpm,710,260,5.0,5.0,533,3661,0,629,0.61,1
158415,5,rpm,450,260,5.0,5.0,533,3661,0,629,0.61,1
158435,5,rpm,316,260,5.0,5.0,533,3661,0,629,0.61,1
158456,5,rpm,808,260,5.0,5.0,533,3661,0,629,0.61,1
158477,5,rpm,109,260,5.0,5.0,533,3661,0,629,0.61,1
158497,5,rpm,392,260,5.0,5.0,533,3661,0,629,0.61,1
158518,5,rpm,775,260,5.0,5.0,533,3661,0,629,0.61,1
158538,5,rpm,200,260,5.0,5.0,533,3661,0,629,0.61,1
158559,5,rpm,504,260,5.0,5.0,533,3661,0,629,0.61,1
158580,5,rpm,671,260,5.0,5.0,533,3661,0,629,0.611,1
158600,5,rpm,93,260,5.0,5.0,533,3661,0,630,0.611,1
158621,5,rpm,848,260,5.0,5.0,533,3661,0,630,0.611,1
158641,5,rpm,185,259,5.0,5.0,533,3661,0,630,0.611,1
158662,5,rpm,367,259,5.0,5.0,533,3661,0,630,0.611,1
158683,5,rpm,867,259,5.0,5.0,533,3661,0,630,0.611,1
158703,5,rpm,115,259,5.0,5.0,533,3661,0,630,0.611,1
158724,5,rpm,320,259,5.0,5.0,533,3661,0,630,0.611,1
158745,5,rpm,706,259,5.0,5.0,533,3661,0,630,0.611,1
158765,5,rpm,140,259,5.0,5.0,533,3661,0,630,0.611,1
158786,5,rpm,428,259,5.0,5.0,533,3661,0,630,0.611,1
158806,5,rpm,740,259,5.0,5.0,533,3661,0,630,0.612,1
158827,5,rpm,348,259,5.0,5.0,533,3661,0,631,0.612,1
158848,5,rpm,786,259,5.0,5.0,533,3661,0,631,0.612,1
158868,5,rpm,60,259,5.0,5.0,533,3661,0,631,0.612,1
158889,5,rpm,237,258,5.0,5.0,533,3661,0,631,0.612,1
158909,5,rpm,859,258,5.0,5.0,533,3661,0,631,0.612,1
158930,5,rpm,143,258,5.0,5.0,533,3661,0,631,0.612,1
158951,5,rpm,439,258,5.0,5.0,533,3661,0,631,0.612,1
158971,5,rpm,710,258,5.0,5.0,533,3661,0,631,0.612,1
158992,5,rpm,118,258,5.0,5.0,533,3661,0,631,0.612,1
159013,5,rpm,213,258,5.0,5.0,533,3661,0,631,0.612,1
159033,5,rpm,620,258,5.0,5.0,533,3661,0,631,0.612,1
159054,5,rpm,302,258,5.0,5.0,533,3661,0,632,0.613,1
159075,5,rpm,903,258,5.0,5.0,533,3661,0,632,0.613,1
159095,5,rpm,126,258,5.0,5.0,533,3661,0,632,0.613,1
159116,5,rpm,267,258,5.0,5.0,533,3661,0,632,0.613,1
159136,5,rpm,684,258,5.0,5.0,533,3661,0,632,0.613,1
159157,5,rpm,41,257,5.0,5.0,533,3661,0,632,0.613,1
159178,5,rpm,131,257,5.0,5.0,533,3661,0,632,0.613,1
159198,5,rpm,761,257,5.0,5.0,533,3661,0,632,0.613,1
159219,5,rpm,195,257,5.0,5.0,533,3661,0,632,0.613,1
159240,5,rpm,729,257,5.0,5.0,533,3661,0,632,0.613,1
159260,5,rpm,150,257,5.0,5.0,533,3661,0,632,0.613,1
159281,5,rpm,102,257,5.0,5.0,533,3661,0,632,0.614,1
159301,5,rpm,551,257,5.0,5.0,533,3661,0,633,0.614,1
159322,5,rpm,30,257,5.0,5.0,533,3661,0,633,0.614,1
159342,5,rpm,84,257,5.0,5.0,533,3661,0,633,0.614,1
159363,5,rpm,-873,257,5.0,5.0,533,3661,0,633,0.614,1
159384,5,rpm,-225,257,5.0,5.0,533,3661,0,633,0.614,1
159404,5,rpm,-715,257,5.0,5.0,533,3661,0,633,0.614,1
159425,5,rpm,-288,257,5.0,5.0,533,3661,0,633,0.614,1
159446,5,rpm,-67,257,5.0,5.0,533,3661,0,633,0.614,1
159466,5,rpm,-238,257,5.0,5.0,533,3661,0,633,0.614,1
159487,5,rpm,-155,257,5.0,5.0,533,3661,0,633,0.614,1
159507,5,rpm,-18,257,5.0,5.0,533,3661,0,633,0.614,1
159528,5,rpm,2,257,5.0,5.0,533,3661,0,634,0.615,1
159549,5,rpm,7,257,5.0,5.0,533,3661,0,634,0.615,1
159569,5,rpm,-66,257,5.0,5.0,533,3661,0,634,0.615,1
159590,5,rpm,-102,257,5.0,5.0,533,3661,0,634,0.615,1
159611,5,rpm,-41,257,5.0,5.0,533,3661,0,634,0.615,1
159631,5,rpm,-73,257,5.0,5.0,533,3661,0,634,0.615,1
159652,5,rpm,-47,257,5.0,5.0,533,3661,0,634,0.615,1
159672,5,rpm,-19,257,5.0,5.0,533,3661,0,634,0.615,1
159693,5,rpm,-5,258,5.0,5.0,533,3661,0,634,0.615,1
159714,5,rpm,0,258,5.0,5.0,533,3661,0,634,0.615,1
159734,5,rpm,-45,258,5.0,5.0,533,3661,0,634,0.615,1
159755,5,rpm,10,258,5.0,5.0,533,3661,0,635,0.615,1
159776,5,rpm,-5,258,5.0,5.0,533,3661,0,635,0.616,1
159796,5,rpm,607,258,5.0,5.0,533,3661,0,635,0.616,1
159817,5,rpm,392,258,5.0,5.0,533,3661,0,635,0.616,1
159837,5,rpm,-120,258,5.0,5.0,533,3661,0,635,0.616,1
159858,5,rpm,-9,258,5.0,5.0,533,3661,0,635,0.616,1
159879,5,rpm,435,258,5.0,5.0,533,3661,0,635,0.616,1
159899,5,rpm,138,258,5.0,5.0,533,3661,0,635,0.616,1
159920,5,rpm,224,258,5.0,5.0,533,3661,0,635,0.616,1
159940,5,rpm,120,258,5.0,5.0,533,3661,0,635,0.616,1
159961,5,rpm,318,258,5.0,5.0,533,3661,0,635,0.616,1
159982,5,rpm,822,258,5.0,5.0,533,3661,0,635,0.616,1
160002,5,rpm,93,259,5.0,5.0,533,3661,0,636,0.617,1
160023,5,rpm,245,259,5.0,5.0,533,3661,0,636,0.617,1
160044,5,rpm,723,259,5.0,5.0,533,3661,0,636,0.617,1
160064,5,rpm,193,259,5.0,5.0,533,3661,0,636,0.617,1
160085,5,rpm,340,259,5.0,5.0,533,3661,0,636,0.617,1
160105,5,rpm,608,259,5.0,5.0,533,3661,0,636,0.617,1
160126,5,rpm,195,259,5.0,5.0,533,3661,0,636,0.617,1
160147,5,rpm,994,259,5.0,5.0,533,3661,0,636,0.617,1
160167,5,rpm,93,259,5.0,5.0,533,3661,0,636,0.617,1
160188,5,rpm,331,259,5.0,5.0,533,3661,0,636,0.617,1
160208,5,rpm,814,259,5.0,5.0,533,3661,0,636,0.617,1
160229,5,rpm,134,259,5.0,5.0,533,3661,0,637,0.617,1
160249,5,rpm,412,259,5.0,5.0,533,3661,0,637,0.618,1
160270,5,rpm,743,259,5.0,5.0,533,3661,0,637,0.618,1
160291,5,rpm,198,259,5.0,5.0,533,3661,0,637,0.618,1
160311,5,rpm,591,259,5.0,5.0,533,3661,0,637,0.618,1
160332,5,rpm,460,259,5.0,5.0,533,3661,0,637,0.618,1
160352,5,rpm,326,259,5.0,5.0,533,3661,0,637,0.618,1
160373,5,rpm,915,259,5.0,5.0,533,3661,0,637,0.618,1
160394,5,rpm,80,259,5.0,5.0,533,3661,0,637,0.618,1
160414,5,rpm,328,260,5.0,5.0,533,3661,0,637,0.618,1
160435,5,rpm,792,260,5.0,5.0,533,3661,0,637,0.618,1
160455,5,rpm,149,260,5.0,5.0,533,3661,0,638,0.618,1
160476,5,rpm,367,260,5.0,5.0,533,3661,0,638,0.618,1
160497,5,rpm,711,260,5.0,5.0,533,3661,0,638,0.619,1
160517,5,rpm,247,260,5.0,5.0,533,3661,0,638,0.619,1
160538,5,rpm,705,260,5.0,5.0,533,3661,0,638,0.619,1
160558,5,rpm,243,260,5.0,5.0,533,3661,0,638,0.619,1
160579,5,rpm,339,260,5.0,5.0,533,3661,0,638,0.619,1
160600,5,rpm,867,260,5.0,5.0,533,3661,0,638,0.619,1
160620,5,rpm,106,260,5.0,5.0,533,3661,0,638,0.619,1
160641,5,rpm,352,260,5.0,5.0,533,3661,0,638,0.619,1
160662,5,rpm,781,260,5.0,5.0,533,3661,0,638,0.619,1
160682,5,rpm,155,260,5.0,5.0,533,3661,0,639,0.619,1
160703,5,rpm,430,260,5.0,5.0,533,3661,0,639,0.619,1
160723,5,rpm,638,260,5.0,5.0,533,3661,0,639,0.62,1
160744,5,rpm,266,260,5.0,5.0,533,3661,0,639,0.62,1
160764,5,rpm,810,260,5.0,5.0,533,3661,0,639,0.62,1
160785,5,rpm,111,260,5.0,5.0,533,3661,0,639,0.62,1
160806,5,rpm,303,260,5.0,5.0,533,3661,0,639,0.62,1
160827,5,rpm,823,260,5.0,5.0,533,3661,0,639,0.62,1
160847,5,rpm,109,260,5.0,5.0,533,3661,0,639,0.62,1
160868,5,rpm,299,260,5.0,5.0,533,3661,0,639,0.62,1
160888,5,rpm,733,260,5.0,5.0,533,3661,0,639,0.62,1
160909,5,rpm,158,260,5.0,5.0,533,3661,0,639,0.62,1
160930,5,rpm,299,260,5.0,5.0,533,3661,0,640,0.62,1
160950,5,rpm,685,260,5.0,5.0,533,3661,0,640,0.62,1
160971,5,rpm,214,260,5.0,5.0,533,3661,0,640,0.621,1
160991,5,rpm,818,260,5.0,5.0,533,3661,0,640,0.621,1
161012,5,rpm,75,260,5.0,5.0,533,3661,0,640,0.621,1
161033,5,rpm,208,260,5.0,5.0,533,3661,0,640,0.621,1
161053,5,rpm,742,260,5.0,5.0,533,3661,0,640,0.621,1
161074,5,rpm,81,260,5.0,5.0,533,3661,0,640,0.621,1
161095,5,rpm,213,260,5.0,5.0,533,3661,0,640,0.621,1
161115,5,rpm,670,260,5.0,5.0,533,3661,0,640,0.621,1
161136,5,rpm,120,260,5.0,5.0,533,3661,0,640,0.621,1
161156,5,rpm,269,260,5.0,5.0,533,3661,0,641,0.621,1
161177,5,rpm,434,260,5.0,5.0,533,3661,0,641,0.621,1
161198,5,rpm,142,260,5.0,5.0,533,3661,0,641,0.622,1
161218,5,rpm,560,260,5.0,5.0,533,3661,0,641,0.622,1
161239,5,rpm,57,260,5.0,5.0,533,3661,0,641,0.622,1
161259,5,rpm,100,260,5.0,5.0,533,3661,0,641,0.622,1
161280,5,rpm,-946,261,5.0,5.0,533,3661,0,641,0.622,1
161301,5,rpm,-695,261,5.0,5.0,533,3661,0,641,0.622,1
161321,5,rpm,-344,261,5.0,5.0,533,3661,0,641,0.622,1
161342,5,rpm,-73,261,5.0,5.0,533,3661,0,641,0.622,1
161362,5,rpm,-13,261,5.0,5.0,533,3661,0,641,0.622,1
161383,5,rpm,-68,261,5.0,5.0,533,3661,0,642,0.622,1
161404,5,rpm,-99,261,5.0,5.0,533,3661,0,642,0.622,1
161424,5,rpm,-62,261,5.0,5.0,533,3661,0,642,0.622,1
161445,5,rpm,-95,261,5.0,5.0,533,3661,0,642,0.623,1
161466,5,rpm,-34,261,5.0,5.0,533,3661,0,642,0.623,1
161486,5,rpm,-50,262,5.0,5.0,533,3661,0,642,0.623,1
161507,5,rpm,-58,262,5.0,5.0,533,3661,0,642,0.623,1
161527,5,rpm,-26,262,5.0,5.0,533,3661,0,642,0.623,1
161548,5,rpm,-31,262,5.0,5.0,533,3661,0,642,0.623,1
161569,5,rpm,-12,262,5.0,5.0,533,3661,0,642,0.623,1
161589,5,rpm,-10,262,5.0,5.0,533,3661,0,642,0.623,1
161610,5,rpm,-6,262,5.0,5.0,533,3661,0,643,0.623,1
161631,5,rpm,7,262,5.0,5.0,533,3661,0,643,0.623,1
161651,5,rpm,10,263,5.0,5.0,533,3661,0,643,0.623,1
161672,5,rpm,57,263,5.0,5.0,533,3661,0,643,0.624,1
161692,5,rpm,34,263,5.0,5.0,533,3661,0,643,0.624,1
161713,5,rpm,58,263,5.0,5.0,533,3661,0,643,0.624,1
161734,5,rpm,215,263,5.0,5.0,533,3661,0,643,0.624,1
161754,5,rpm,74,263,5.0,5.0,533,3661,0,643,0.624,1
161775,5,rpm,128,263,5.0,5.0,533,3661,0,643,0.624,1
161795,5,rpm,355,264,5.0,5.0,533,3661,0,643,0.624,1
161816,5,rpm,135,264,5.0,5.0,533,3661,0,643,0.624,1
161837,5,rpm,783,264,5.0,5.0,533,3661,0,644,0.624,1
161857,5,rpm,88,264,5.0,5.0,533,3661,0,644,0.624,1
161878,5,rpm,192,264,5.0,5.0,533,3661,0,644,0.624,1
161898,5,rpm,829,264,5.0,5.0,533,3661,0,644,0.624,1
161919,5,rpm,94,264,5.0,5.0,533,3661,0,644,0.625,1
161940,5,rpm,263,264,5.0,5.0,533,3661,0,644,0.625,1
161960,5,rpm,788,265,5.0,5.0,533,3661,0,644,0.625,1
161981,5,rpm,142,265,5.0,5.0,533,3661,0,644,0.625,1
162001,5,rpm,301,265,5.0,5.0,533,3661,0,644,0.625,1
162022,5,rpm,698,265,5.0,5.0,533,3661,0,644,0.625,1
162043,5,rpm,276,265,5.0,5.0,533,3661,0,644,0.625,1
162063,5,rpm,985,265,5.0,5.0,533,3661,0,645,0.625,1
162084,5,rpm,80,265,5.0,5.0,533,3661,0,645,0.625,1
162104,5,rpm,336,265,5.0,5.0,533,3661,0,645,0.625,1
162125,5,rpm,845,265,5.0,5.0,533,3661,0,645,0.625,1
162146,5,rpm,137,266,5.0,5.0,533,3661,0,645,0.626,1
162166,5,rpm,377,266,5.0,5.0,533,3661,0,645,0.626,1
162187,5,rpm,772,266,5.0,5.0,533,3661,0,645,0.626,1
162207,5,rpm,185,266,5.0,5.0,533,3661,0,645,0.626,1
162228,5,rpm,771,266,5.0,5.0,533,3661,0,645,0.626,1
162249,5,rpm,251,266,5.0,5.0,533,3661,0,645,0.626,1
162269,5,rpm,313,266,5.0,5.0,533,3661,0,645,0.626,1
162290,5,rpm,888,266,5.0,5.0,533,3661,0,646,0.626,1
162311,5,rpm,83,266,5.0,5.0,533,3661,0,646,0.626,1
162331,5,rpm,334,266,5.0,5.0,533,3661,0,646,0.626,1
162352,5,rpm,790,266,5.0,5.0,533,3661,0,646,0.626,1
162372,5,rpm,151,266,5.0,5.0,533,3661,0,646,0.627,1
162393,5,rpm,373,266,5.0,5.0,533,3661,0,646,0.627,1
162413,5,rpm,751,266,5.0,5.0,533,3661,0,646,0.627,1
162434,5,rpm,212,267,5.0,5.0,533,3661,0,646,0.627,1
162455,5,rpm,671,267,5.0,5.0,533,3661,0,646,0.627,1
162475,5,rpm,299,267,5.0,5.0,533,3661,0,646,0.627,1
162496,5,rpm,341,267,5.0,5.0,533,3661,0,646,0.627,1
162517,5,rpm,860,267,5.0,5.0,533,3661,0,647,0.627,1
162537,5,rpm,94,267,5.0,5.0,533,3661,0,647,0.627,1
162558,5,rpm,337,267,5.0,5.0,533,3661,0,647,0.627,1
162578,5,rpm,751,267,5.0,5.0,533,3661,0,647,0.627,1
162599,5,rpm,148,267,5.0,5.0,533,3661,0,647,0.628,1
162620,5,rpm,329,267,5.0,5.0,533,3661,0,647,0.628,1
162640,5,rpm,724,267,5.0,5.0,533,3661,0,647,0.628,1
162661,5,rpm,221,267,5.0,5.0,533,3661,0,647,0.628,1
162681,5,rpm,783,267,5.0,5.0,533,3661,0,647,0.628,1
162702,5,rpm,138,267,5.0,5.0,533,3661,0,647,0.628,1
162723,5,rpm,283,267,5.0,5.0,533,3661,0,647,0.628,1
162743,5,rpm,604,267,5.0,5.0,533,3661,0,648,0.628,1
162764,5,rpm,-87,267,5.0,5.0,533,3661,0,648,0.628,1
162784,5,rpm,24,267,5.0,5.0,533,3661,0,648,0.628,1
162805,5,rpm,9,267,5.0,5.0,533,3661,0,648,0.628,1
162826,5,rpm,3,267,5.0,5.0,533,3661,0,648,0.628,1
162846,5,rpm,5,267,5.0,5.0,533,3661,0,648,0.629,1
162867,5,rpm,5,267,5.0,5.0,533,3661,0,648,0.629,1
162887,5,rpm,4,267,5.0,5.0,533,3661,0,648,0.629,1
162908,5,rpm,857,267,5.0,5.0,533,3661,0,648,0.629,1
162929,5,rpm,1209,267,5.0,5.0,533,3661,0,648,0.629,1
162949,5,rpm,663,267,5.0,5.0,533,3661,0,648,0.629,1
162970,5,rpm,549,267,5.0,5.0,533,3661,0,649,0.629,1
162990,5,rpm,66,268,5.0,5.0,533,3661,0,649,0.629,1
163011,5,rpm,190,268,5.0,5.0,533,3661,0,649,0.629,1
163032,5,rpm,654,268,5.0,5.0,533,3661,0,649,0.629,1
163052,5,rpm,104,268,5.0,5.0,533,3661,0,649,0.629,1
163073,5,rpm,212,268,5.0,5.0,533,3661,0,649,0.63,1
163094,5,rpm,467,268,5.0,5.0,533,3661,0,649,0.63,1
163114,5,rpm,124,268,5.0,5.0,533,3661,0,649,0.63,1
163135,5,rpm,398,268,5.0,5.0,533,3661,0,649,0.63,1
163155,5,rpm,-158,268,5.0,5.0,533,3661,0,649,0.63,1
163176,5,rpm,-1025,268,5.0,5.0,533,3661,0,649,0.63,1
