id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
2,504763,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496893,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504783,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.954,0,COM7
2,504804,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496914,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504824,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.954,0,COM7
1,496934,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,496954,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504844,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,496975,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504865,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,496995,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504885,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497015,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504906,37,rpm,0,12,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497036,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504926,37,rpm,0,13,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497056,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504947,37,rpm,0,13,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497076,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504967,37,rpm,0,13,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497097,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,504988,37,rpm,0,13,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,497117,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,505008,37,rpm,0,13,0.0,36.8,0,0,0,3046,2.955,0,COM7
