t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,mitos,,sensirion_ul_AVG,mitos_ul_AVG,weighed_mass_g,flow_box_weight_g,,sensirion_ul_CV_raw,sensirion_ul_CV_filtered,mitos_ul_CV
800952,500,uL/min,38,492,9.7,5,1037,1883,0,4168,4.043,1,,,,,,,,,,
800973,500,uL/min,23,492,9.7,5,1037,1883,0,4168,4.043,1,,,,,,,,,,
800994,500,uL/min,448,492,9.7,5,1037,1883,0,4168,4.043,1,,,,,,,,,,
801015,500,uL/min,1900,492,9.7,5,1037,1883,0,4168,4.043,1,,,,,,,,,,
801036,500,uL/min,296,492,9.7,5,1037,1883,0,4168,4.043,1,,,,,,,,,,
801057,500,uL/min,1099,492,9.7,5,1037,1882,0,4168,4.043,1,,,,,,,,,,
801078,500,uL/min,881,492,9.7,5,1037,1882,0,4169,4.044,1,,,,,,,,,,
801100,500,uL/min,567,492,9.7,5,1037,1882,0,4169,4.044,1,,,,,,,,,,
801121,500,uL/min,845,492,9.7,5,1037,1882,0,4169,4.044,1,,,,,,,,,,
801142,500,uL/min,1101,492,9.7,5,1037,1882,0,4169,4.044,1,,,,,,,,,,
801163,500,uL/min,501,492,9.7,5,1038,1881,0,4169,4.044,1,,,,,,,,,,
801184,500,uL/min,636,492,9.7,5,1038,1881,0,4169,4.044,1,,,,,,,,,,
801205,500,uL/min,775,492,9.7,5,1038,1881,0,4170,4.045,1,,,,,,,,,,
801226,500,uL/min,730,492,9.7,5,1038,1881,0,4170,4.045,1,,,,,,,,,,
801247,500,uL/min,310,492,9.7,5,1038,1881,0,4170,4.045,1,,,,,,,,,,
801268,500,uL/min,475,492,9.7,5,1038,1881,0,4170,4.045,1,,,,,,,,,,
801290,500,uL/min,548,492,9.7,5,1038,1881,0,4170,4.045,1,,,,,,,,,,
801311,500,uL/min,187,492,9.7,5,1038,1881,0,4171,4.045,1,,,,,,,,,,
801332,500,uL/min,-614,492,9.7,5,1038,1881,0,4171,4.046,1,,,,,,,,,,
801353,500,uL/min,-1093,492,9.7,5,1038,1881,0,4171,4.046,1,,,,,,,,,,
801374,500,uL/min,-212,492,9.7,5,1038,1880,0,4171,4.046,1,,,,,,,,,,
801395,500,uL/min,-53,491,9.7,5,1038,1880,0,4171,4.046,1,,,,,,,,,,
801416,500,uL/min,-54,491,9.7,5,1038,1880,0,4171,4.046,1,,,,,,,,,,
801437,500,uL/min,-78,491,9.7,5,1038,1880,0,4172,4.046,1,,,,,,,,,,
801458,500,uL/min,-91,491,9.7,5,1038,1880,0,4172,4.047,1,,,,,,,,,,
801479,500,uL/min,-31,491,9.7,5,1038,1880,0,4172,4.047,1,,,,,,,,,,
801500,500,uL/min,-1,491,9.7,5,1038,1880,0,4172,4.047,1,,,,,,,,,,
801521,500,uL/min,34,491,9.7,5,1038,1880,0,4172,4.047,1,,,,,,,,,,
801542,500,uL/min,116,491,9.7,5,1038,1880,0,4172,4.047,1,,,,,,,,,,
801563,500,uL/min,202,491,9.7,5,1038,1880,0,4173,4.047,1,,,,,,,,,,
801584,500,uL/min,368,491,9.7,5,1039,1879,0,4173,4.048,1,,,,,,,,,,
801606,500,uL/min,706,491,9.7,5,1039,1879,0,4173,4.048,1,,,,,,,,,,
801627,500,uL/min,397,491,9.7,5,1039,1879,0,4173,4.048,1,,,,,,,,,,
801648,500,uL/min,604,491,9.7,5,1039,1879,0,4173,4.048,1,,,,,,,,,,
801669,500,uL/min,856,491,9.7,5,1039,1879,0,4173,4.048,1,,,,,,,,,,
801690,500,uL/min,1041,491,9.7,5,1039,1878,0,4174,4.048,1,,,,,,,,,,
801711,500,uL/min,574,491,9.7,5,1039,1878,0,4174,4.049,1,,,,,,,,,,
801732,500,uL/min,797,491,9.7,5,1039,1878,0,4174,4.049,1,,,,,,,,,,
801753,500,uL/min,1120,491,9.7,5,1039,1878,0,4174,4.049,1,,,,,,,,,,
801774,500,uL/min,1084,491,9.7,5,1039,1878,0,4174,4.049,1,,,,,,,,,,
801795,500,uL/min,615,491,9.8,5,1040,1877,0,4174,4.049,1,,,,,,,,,,
801816,500,uL/min,849,491,9.8,5,1040,1877,0,4175,4.049,1,,,,,,,,,,
801838,500,uL/min,1234,491,9.8,5,1040,1877,0,4175,4.05,1,,,,,,,,,,
801859,500,uL/min,647,491,9.8,5,1040,1877,0,4175,4.05,1,,,,,,,,,,
801880,500,uL/min,796,491,9.8,5,1040,1877,0,4175,4.05,1,,,,,,,,,,
801901,500,uL/min,940,491,9.8,5,1041,1876,0,4175,4.05,1,,,,,,,,,,
801922,500,uL/min,1259,491,9.8,5,1041,1876,0,4176,4.05,1,,,,,,,,,,
801943,500,uL/min,613,491,9.8,5,1041,1876,0,4176,4.05,1,,,,,,,,,,
801964,500,uL/min,794,491,9.8,5,1041,1876,0,4176,4.051,1,,,,,,,,,,
801985,500,uL/min,1158,491,9.8,5,1041,1876,0,4176,4.051,1,,,,,,,,,,
802006,500,uL/min,1075,490,9.8,5,1041,1875,0,4176,4.051,1,,,,,,,,,,
802027,500,uL/min,506,490,9.8,5,1041,1875,0,4176,4.051,1,,,,,,,,,,
802048,500,uL/min,808,490,9.8,5,1041,1875,0,4177,4.051,1,,,,,,,,,,
802069,500,uL/min,1133,490,9.8,5,1041,1875,0,4177,4.051,1,,,,,,,,,,
802091,500,uL/min,619,490,9.8,5,1041,1875,0,4177,4.052,1,,,,,,,,,,
802112,500,uL/min,638,490,9.8,5,1042,1874,0,4177,4.052,1,,,,,,,,,,
802133,500,uL/min,795,490,9.8,5,1042,1874,0,4177,4.052,1,,,,,,,,,,
802154,500,uL/min,863,490,9.8,5,1042,1874,0,4177,4.052,1,,,,,,,,,,
802175,500,uL/min,349,490,9.8,5,1042,1874,0,4178,4.052,1,,,,,,,,,,
802196,500,uL/min,561,490,9.8,5,1042,1874,0,4178,4.052,1,,,,,,,,,,
802217,500,uL/min,674,490,9.8,5,1042,1873,0,4178,4.053,1,,,,,,,,,,
802238,500,uL/min,577,490,9.8,5,1042,1873,0,4178,4.053,1,,,,,,,,,,
802259,500,uL/min,252,490,9.8,5,1042,1873,0,4178,4.053,1,,,,,,,,,,
802280,500,uL/min,364,490,9.8,5,1042,1873,0,4178,4.053,1,,,,,,,,,,
802301,500,uL/min,-758,490,9.8,5,1042,1873,0,4179,4.053,1,,,,,,,,,,
802322,500,uL/min,-731,490,9.8,5,1043,1872,0,4179,4.053,1,,,,,,,,,,
802344,500,uL/min,-176,489,9.8,5,1043,1872,0,4179,4.054,1,,,,,,,,,,
802365,500,uL/min,-95,489,9.8,5,1043,1872,0,4179,4.054,1,,,,,,,,,,
802386,500,uL/min,-63,489,9.8,5,1043,1872,0,4179,4.054,1,,,,,,,,,,
802407,500,uL/min,-81,489,9.8,5,1043,1872,0,4179,4.054,1,,,,,,,,,,
802428,500,uL/min,-77,489,9.8,5,1043,1871,0,4180,4.054,1,,,,,,,,,,
802449,500,uL/min,-36,489,9.8,5,1043,1871,0,4180,4.054,1,,,,,,,,,,
802470,500,uL/min,-1,489,9.8,5,1043,1871,0,4180,4.055,1,,,,,,,,,,
802491,500,uL/min,22,489,9.8,5,1043,1871,0,4180,4.055,1,,,,,,,,,,
802512,500,uL/min,95,489,9.8,5,1043,1871,0,4180,4.055,1,,,,,,,,,,
802533,500,uL/min,308,489,9.8,5,1043,1871,0,4180,4.055,1,,,,,,,,,,
802555,500,uL/min,402,489,9.8,5,1043,1871,0,4181,4.055,1,,,,,,,,,,
802576,500,uL/min,372,489,9.8,5,1043,1871,0,4181,4.055,1,,,,,,,,,,
802597,500,uL/min,583,489,9.8,5,1043,1871,0,4181,4.056,1,,,,,,,,,,
802618,500,uL/min,854,489,9.8,5,1043,1871,0,4181,4.056,1,,,,,,,,,,
802639,500,uL/min,613,489,9.8,5,1044,1870,0,4181,4.056,1,,,,,,,,,,
802660,500,uL/min,604,489,9.8,5,1044,1870,0,4182,4.056,1,,,,,,,,,,
802681,500,uL/min,922,489,9.8,5,1044,1870,0,4182,4.056,1,,,,,,,,,,
802702,500,uL/min,1223,489,9.8,5,1044,1870,0,4182,4.056,1,,,,,,,,,,
802724,500,uL/min,623,489,9.8,5,1044,1870,0,4182,4.057,1,,,,,,,,,,
802745,500,uL/min,838,489,9.8,5,1044,1869,0,4182,4.057,1,,,,,,,,,,
802766,500,uL/min,1066,489,9.8,5,1044,1869,0,4182,4.057,1,,,,,,,,,,
802787,500,uL/min,1224,489,9.8,5,1044,1869,0,4183,4.057,1,,,,,,,,,,
802808,500,uL/min,599,489,9.8,5,1044,1869,0,4183,4.057,1,,,,,,,,,,
802829,500,uL/min,701,489,9.8,5,1044,1869,0,4183,4.057,1,,,,,,,,,,
802850,500,uL/min,1076,489,9.8,5,1045,1868,0,4183,4.058,1,,,,,,,,,,
802871,500,uL/min,1103,489,9.8,5,1045,1868,0,4183,4.058,1,,,,,,,,,,
802892,500,uL/min,620,489,9.8,5,1045,1868,0,4183,4.058,1,,,,,,,,,,
802914,500,uL/min,825,488,9.8,5,1045,1868,0,4184,4.058,1,,,,,,,,,,
802935,500,uL/min,1198,488,9.8,5,1045,1868,0,4184,4.058,1,,,,,,,,,,
802956,500,uL/min,711,488,9.8,5,1045,1868,0,4184,4.058,1,,,,,,,,,,
802977,500,uL/min,705,488,9.8,5,1045,1868,0,4184,4.059,1,,,,,,,,,,
802998,500,uL/min,875,488,9.8,5,1045,1868,0,4184,4.059,1,,,,,,,,,,
803019,500,uL/min,1115,488,9.8,5,1045,1868,0,4184,4.059,1,,,,,,,,,,
803040,500,uL/min,513,488,9.8,5,1045,1868,0,4185,4.059,1,,,,,,,,,,
803061,500,uL/min,763,488,9.8,5,1046,1867,0,4185,4.059,1,,,,,,,,,,
803082,500,uL/min,834,488,9.8,5,1046,1867,0,4185,4.059,1,,,,,,,,,,
803103,500,uL/min,946,488,9.8,5,1046,1867,0,4185,4.06,1,,,,,,,,,,
803125,500,uL/min,368,488,9.8,5,1046,1867,0,4185,4.06,1,,,,,,,,,,
803146,500,uL/min,562,488,9.8,5,1046,1867,0,4185,4.06,1,,,,,,,,,,
803167,500,uL/min,701,488,9.8,5,1046,1866,0,4186,4.06,1,,,,,,,,,,
803188,500,uL/min,531,488,9.8,5,1046,1866,0,4186,4.06,1,,,,,,,,,,
803209,500,uL/min,297,488,9.8,5,1046,1866,0,4186,4.06,1,,,,,,,,,,
803230,500,uL/min,479,488,9.8,5,1046,1866,0,4186,4.061,1,,,,,,,,,,
803251,500,uL/min,440,488,9.8,5,1046,1866,0,4186,4.061,1,,,,,,,,,,
803272,500,uL/min,-701,488,9.8,5,1046,1866,0,4187,4.061,1,,,,,,,,,,
803293,500,uL/min,-401,488,9.8,5,1046,1866,0,4187,4.061,1,,,,,,,,,,
803315,500,uL/min,-272,488,9.8,5,1046,1866,0,4187,4.061,1,,,,,,,,,,
803336,500,uL/min,-120,488,9.8,5,1046,1866,0,4187,4.061,1,,,,,,,,,,
803357,500,uL/min,-42,488,9.8,5,1046,1866,0,4187,4.062,1,,,,,,,,,,
803378,500,uL/min,-56,488,9.8,5,1046,1866,0,4187,4.062,1,,,,,,,,,,
803399,500,uL/min,-71,488,9.8,5,1046,1866,0,4188,4.062,1,,,,,,,,,,
803420,500,uL/min,-38,488,9.8,5,1046,1866,0,4188,4.062,1,,,,,,,,,,
803441,500,uL/min,-8,488,9.8,5,1046,1866,0,4188,4.062,1,,,,,,,,,,
803462,500,uL/min,18,488,9.8,5,1046,1866,0,4188,4.062,1,,,,,,,,,,
803483,500,uL/min,138,488,9.8,5,1046,1866,0,4188,4.063,1,,,,,,,,,,
803504,500,uL/min,312,488,9.8,5,1046,1866,0,4188,4.063,1,,,,,,,,,,
803526,500,uL/min,276,488,9.8,5,1046,1866,0,4189,4.063,1,,,,,,,,,,
803547,500,uL/min,507,488,9.8,5,1046,1866,0,4189,4.063,1,,,,,,,,,,
803568,500,uL/min,841,488,9.8,5,1046,1866,0,4189,4.063,1,,,,,,,,,,
803589,500,uL/min,610,489,9.8,5,1046,1866,0,4189,4.063,1,,,,,,,,,,
803610,500,uL/min,568,489,9.8,5,1046,1866,0,4189,4.064,1,,,,,,,,,,
803631,500,uL/min,857,489,9.8,5,1046,1866,0,4189,4.064,1,,,,,,,,,,
803652,500,uL/min,1200,489,9.8,5,1046,1866,0,4190,4.064,1,,,,,,,,,,
803673,500,uL/min,603,489,9.8,5,1046,1866,0,4190,4.064,1,,,,,,,,,,
803694,500,uL/min,867,489,9.8,5,1046,1866,0,4190,4.064,1,,,,,,,,,,
803715,500,uL/min,1040,489,9.8,5,1046,1866,0,4190,4.064,1,,,,,,,,,,
803737,500,uL/min,1262,489,9.8,5,1046,1866,0,4190,4.065,1,,,,,,,,,,
803758,500,uL/min,580,489,9.8,5,1046,1866,0,4190,4.065,1,,,,,,,,,,
803779,500,uL/min,777,489,9.8,5,1046,1866,0,4191,4.065,1,,,,,,,,,,
803800,500,uL/min,1047,489,9.8,5,1046,1866,0,4191,4.065,1,,,,,,,,,,
803821,500,uL/min,1133,489,9.8,5,1046,1866,0,4191,4.065,1,,,,,,,,,,
803842,500,uL/min,585,489,9.8,5,1046,1866,0,4191,4.065,1,,,,,,,,,,
803863,500,uL/min,828,489,9.8,5,1046,1866,0,4191,4.066,1,,,,,,,,,,
803884,500,uL/min,1142,489,9.8,5,1046,1866,0,4191,4.066,1,,,,,,,,,,
803905,500,uL/min,841,489,9.8,5,1046,1866,0,4192,4.066,1,,,,,,,,,,
803926,500,uL/min,633,489,9.8,5,1046,1866,0,4192,4.066,1,,,,,,,,,,
803947,500,uL/min,861,490,9.8,5,1046,1866,0,4192,4.066,1,,,,,,,,,,
803969,500,uL/min,1119,490,9.8,5,1046,1866,0,4192,4.066,1,,,,,,,,,,
803990,500,uL/min,519,490,9.8,5,1046,1866,0,4192,4.067,1,,,,,,,,,,
804011,500,uL/min,743,490,9.8,5,1046,1866,0,4193,4.067,1,,,,,,,,,,
804032,500,uL/min,843,490,9.8,5,1046,1866,0,4193,4.067,1,,,,,,,,,,
804053,500,uL/min,1012,490,9.8,5,1046,1866,0,4193,4.067,1,,,,,,,,,,
804074,500,uL/min,413,490,9.8,5,1046,1866,0,4193,4.067,1,,,,,,,,,,
804095,500,uL/min,564,490,9.8,5,1046,1866,0,4193,4.067,1,,,,,,,,,,
804116,500,uL/min,681,490,9.8,5,1046,1866,0,4193,4.068,1,,,,,,,,,,
804137,500,uL/min,627,490,9.8,5,1046,1866,0,4194,4.068,1,,,,,,,,,,
804159,500,uL/min,284,490,9.8,5,1046,1866,0,4194,4.068,1,,,,,,,,,,
804180,500,uL/min,475,490,9.8,5,1046,1866,0,4194,4.068,1,,,,,,,,,,
804201,500,uL/min,501,491,9.8,5,1046,1866,0,4194,4.068,1,,,,,,,,,,
804222,500,uL/min,234,491,9.8,5,1046,1866,0,4194,4.068,1,,,,,,,,,,
804243,500,uL/min,-776,491,9.8,5,1046,1866,0,4194,4.069,1,,,,,,,,,,
804264,500,uL/min,-675,491,9.8,5,1046,1866,0,4195,4.069,1,,,,,,,,,,
804285,500,uL/min,-223,491,9.8,5,1046,1866,0,4195,4.069,1,,,,,,,,,,
804306,500,uL/min,-54,491,9.8,5,1046,1866,0,4195,4.069,1,,,,,,,,,,
804327,500,uL/min,-30,491,9.8,5,1046,1867,0,4195,4.069,1,,,,,,,,,,
804348,500,uL/min,-83,491,9.8,5,1046,1867,0,4195,4.069,1,,,,,,,,,,
804369,500,uL/min,-106,492,9.8,5,1046,1867,0,4195,4.07,1,,,,,,,,,,
804391,500,uL/min,-38,492,9.8,5,1046,1867,0,4196,4.07,1,,,,,,,,,,
804412,500,uL/min,-5,492,9.8,5,1046,1867,0,4196,4.07,1,,,,,,,,,,
804433,500,uL/min,48,492,9.8,5,1045,1868,0,4196,4.07,1,,,,,,,,,,
804454,500,uL/min,189,492,9.8,5,1045,1868,0,4196,4.07,1,,,,,,,,,,
804475,500,uL/min,237,492,9.8,5,1045,1868,0,4196,4.07,1,,,,,,,,,,
804496,500,uL/min,488,492,9.8,5,1045,1868,0,4196,4.071,1,,,,,,,,,,
804517,500,uL/min,793,493,9.8,5,1045,1868,0,4197,4.071,1,,,,,,,,,,
804538,500,uL/min,626,493,9.8,5,1044,1869,0,4197,4.071,1,,,,,,,,,,
804559,500,uL/min,530,493,9.8,5,1044,1869,0,4197,4.071,1,,,,,,,,,,
804580,500,uL/min,804,493,9.8,5,1044,1869,0,4197,4.071,1,,,,,,,,,,
804602,500,uL/min,1176,493,9.8,5,1044,1869,0,4197,4.071,1,,,,,,,,,,
804623,500,uL/min,732,493,9.8,5,1044,1869,0,4198,4.072,1,,,,,,,,,,
804644,500,uL/min,737,494,9.8,5,1044,1870,0,4198,4.072,1,,,,,,,,,,
804665,500,uL/min,1012,494,9.8,5,1044,1870,0,4198,4.072,1,,,,,,,,,,
804686,500,uL/min,1251,494,9.8,5,1044,1870,0,4198,4.072,1,,,,,,,,,,
804707,500,uL/min,595,494,9.8,5,1044,1870,0,4198,4.072,1,,,,,,,,,,
804728,500,uL/min,807,494,9.8,5,1044,1870,0,4198,4.072,1,,,,,,,,,,
804749,500,uL/min,1022,494,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804770,500,uL/min,1088,495,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804791,500,uL/min,543,495,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804812,500,uL/min,820,495,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804834,500,uL/min,1212,495,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804855,500,uL/min,878,495,9.8,5,1043,1871,0,4199,4.073,1,,,,,,,,,,
804876,500,uL/min,704,495,9.8,5,1043,1871,0,4200,4.074,1,,,,,,,,,,
804897,500,uL/min,888,496,9.8,5,1043,1871,0,4200,4.074,1,,,,,,,,,,
804918,500,uL/min,1150,496,9.8,5,1043,1871,0,4200,4.074,1,,,,,,,,,,
804939,500,uL/min,562,496,9.8,5,1043,1871,0,4200,4.074,1,,,,,,,,,,
804960,500,uL/min,746,496,9.8,5,1043,1872,0,4200,4.074,1,,,,,,,,,,
804981,500,uL/min,872,496,9.8,5,1043,1872,0,4200,4.074,1,,,,,,,,,,
805002,500,uL/min,1012,496,9.8,5,1043,1872,0,4201,4.075,1,,,,,,,,,,
805023,500,uL/min,377,497,9.8,5,1043,1872,0,4201,4.075,1,,,,,,,,,,
805044,500,uL/min,696,497,9.8,5,1043,1872,0,4201,4.075,1,,,,,,,,,,
805066,500,uL/min,771,497,9.8,5,1042,1873,0,4201,4.075,1,,,,,,,,,,
805087,500,uL/min,559,497,9.8,5,1042,1873,0,4201,4.075,1,,,,,,,,,,
805108,500,uL/min,341,497,9.8,5,1042,1873,0,4202,4.075,1,,,,,,,,,,
805129,500,uL/min,538,497,9.8,5,1042,1873,0,4202,4.076,1,,,,,,,,,,
805150,500,uL/min,500,498,9.8,5,1042,1873,0,4202,4.076,1,,,,,,,,,,
805171,500,uL/min,186,498,9.8,5,1042,1874,0,4202,4.076,1,,,,,,,,,,
805192,500,uL/min,-917,498,9.8,5,1042,1874,0,4202,4.076,1,,,,,,,,,,
805213,500,uL/min,-492,498,9.8,5,1042,1874,0,4202,4.076,1,,,,,,,,,,
805234,500,uL/min,-191,498,9.8,5,1042,1874,0,4203,4.077,1,,,,,,,,,,
805256,500,uL/min,-38,499,9.8,5,1042,1874,0,4203,4.077,1,,,,,,,,,,
805277,500,uL/min,-23,499,9.8,5,1041,1876,0,4203,4.077,1,,,,,,,,,,
805298,500,uL/min,-94,499,9.8,5,1041,1876,0,4203,4.077,1,,,,,,,,,,
805319,500,uL/min,-105,499,9.8,5,1041,1876,0,4203,4.077,1,,,,,,,,,,
805340,500,uL/min,-24,499,9.8,5,1041,1876,0,4203,4.077,1,,,,,,,,,,
805361,500,uL/min,-1,500,9.8,5,1041,1876,0,4204,4.078,1,,,,,,,,,,
805382,500,uL/min,35,500,9.8,5,1040,1877,0,4204,4.078,1,,,,,,,,,,
805404,500,uL/min,102,500,9.8,5,1040,1877,0,4204,4.078,1,,,,,,,,,,
805425,500,uL/min,241,500,9.8,5,1040,1877,0,4204,4.078,1,,,,,,,,,,
805446,500,uL/min,412,501,9.8,5,1040,1877,0,4204,4.078,1,,,,,,,,,,
805467,500,uL/min,899,501,9.8,5,1040,1877,0,4205,4.078,1,,,,,,,,,,
805488,500,uL/min,406,501,9.7,5,1039,1879,0,4205,4.079,1,,,,,,,,,,
805509,500,uL/min,627,501,9.7,5,1039,1879,0,4205,4.079,1,,,,,,,,,,
805530,500,uL/min,941,501,9.7,5,1039,1879,0,4205,4.079,1,,,,,,,,,,
805551,500,uL/min,1092,502,9.7,5,1039,1879,0,4205,4.079,1,,,,,,,,,,
805572,500,uL/min,635,502,9.7,5,1039,1879,0,4205,4.079,1,,,,,,,,,,
805594,500,uL/min,750,502,9.7,5,1038,1880,0,4206,4.079,1,,,,,,,,,,
805615,500,uL/min,1125,502,9.7,5,1038,1880,0,4206,4.08,1,,,,,,,,,,
805636,500,uL/min,1053,503,9.7,5,1038,1880,0,4206,4.08,1,,,,,,,,,,
805657,500,uL/min,643,503,9.7,5,1038,1880,0,4206,4.08,1,,,,,,,,,,
805678,500,uL/min,833,503,9.7,5,1038,1880,0,4206,4.08,1,,,,,,,,,,
805699,500,uL/min,1175,503,9.7,5,1038,1881,0,4206,4.08,1,,,,,,,,,,
805720,500,uL/min,623,503,9.7,5,1038,1881,0,4207,4.08,1,,,,,,,,,,
805742,500,uL/min,781,504,9.7,5,1038,1881,0,4207,4.081,1,,,,,,,,,,
805763,500,uL/min,934,504,9.7,5,1038,1881,0,4207,4.081,1,,,,,,,,,,
805784,500,uL/min,1191,504,9.7,5,1038,1881,0,4207,4.081,1,,,,,,,,,,
805805,500,uL/min,602,504,9.7,5,1037,1883,0,4207,4.081,1,,,,,,,,,,
805826,500,uL/min,831,504,9.7,5,1037,1883,0,4208,4.081,1,,,,,,,,,,
805847,500,uL/min,1010,505,9.7,5,1037,1883,0,4208,4.081,1,,,,,,,,,,
805868,500,uL/min,1052,505,9.7,5,1037,1883,0,4208,4.082,1,,,,,,,,,,
805889,500,uL/min,524,505,9.7,5,1037,1883,0,4208,4.082,1,,,,,,,,,,
805910,500,uL/min,783,505,9.7,5,1036,1884,0,4208,4.082,1,,,,,,,,,,
805932,500,uL/min,1066,505,9.7,5,1036,1884,0,4208,4.082,1,,,,,,,,,,
805953,500,uL/min,554,506,9.7,5,1036,1884,0,4209,4.082,1,,,,,,,,,,
805974,500,uL/min,649,506,9.7,5,1036,1884,0,4209,4.083,1,,,,,,,,,,
805995,500,uL/min,777,506,9.7,5,1036,1884,0,4209,4.083,1,,,,,,,,,,
806016,500,uL/min,918,506,9.7,5,1035,1886,0,4209,4.083,1,,,,,,,,,,
806037,500,uL/min,356,506,9.7,5,1035,1886,0,4209,4.083,1,,,,,,,,,,
806058,500,uL/min,498,507,9.7,5,1035,1886,0,4209,4.083,1,,,,,,,,,,
806079,500,uL/min,643,507,9.7,5,1035,1886,0,4210,4.083,1,,,,,,,,,,
806101,500,uL/min,551,507,9.7,5,1035,1886,0,4210,4.084,1,,,,,,,,,,
806122,500,uL/min,161,507,9.7,5,1034,1887,0,4210,4.084,1,,,,,,,,,,
806143,500,uL/min,-573,507,9.7,5,1034,1887,0,4210,4.084,1,,,,,,,,,,
806164,500,uL/min,-798,508,9.7,5,1034,1887,0,4210,4.084,1,,,,,,,,,,
806185,500,uL/min,-149,508,9.7,5,1034,1887,0,4211,4.084,1,,,,,,,,,,
806206,500,uL/min,-42,508,9.7,5,1034,1887,0,4211,4.084,1,,,,,,,,,,
806227,500,uL/min,-38,508,9.7,5,1033,1889,0,4211,4.085,1,,,,,,,,,,
806248,500,uL/min,-87,509,9.7,5,1033,1889,0,4211,4.085,1,,,,,,,,,,
806269,500,uL/min,-83,509,9.7,5,1033,1889,0,4211,4.085,1,,,,,,,,,,
806291,500,uL/min,-42,509,9.7,5,1033,1889,0,4211,4.085,1,,,,,,,,,,
806312,500,uL/min,-19,509,9.7,5,1033,1889,0,4212,4.085,1,,,,,,,,,,
806333,500,uL/min,-1,509,9.7,5,1032,1891,0,4212,4.085,1,,,,,,,,,,
806354,500,uL/min,36,510,9.7,5,1032,1891,0,4212,4.086,1,,,,,,,,,,
806375,500,uL/min,179,510,9.7,5,1032,1891,0,4212,4.086,1,,,,,,,,,,
806396,500,uL/min,459,510,9.7,5,1032,1891,0,4212,4.086,1,,,,,,,,,,
806417,500,uL/min,290,510,9.7,5,1032,1891,0,4213,4.086,1,,,,,,,,,,
806438,500,uL/min,494,510,9.7,5,1031,1893,0,4213,4.086,1,,,,,,,,,,
806459,500,uL/min,788,511,9.7,5,1031,1893,0,4213,4.087,1,,,,,,,,,,
806481,500,uL/min,897,511,9.7,5,1031,1893,0,4213,4.087,1,,,,,,,,,,
806502,500,uL/min,506,511,9.7,5,1031,1893,0,4213,4.087,1,,,,,,,,,,
806523,500,uL/min,721,511,9.7,5,1031,1893,0,4213,4.087,1,,,,,,,,,,
806544,500,uL/min,1194,511,9.7,5,1030,1895,0,4214,4.087,1,,,,,,,,,,
806565,500,uL/min,1007,512,9.7,5,1030,1895,0,4214,4.087,1,,,,,,,,,,
806586,500,uL/min,595,512,9.7,5,1030,1895,0,4214,4.088,1,,,,,,,,,,
806607,500,uL/min,901,512,9.7,5,1030,1895,0,4214,4.088,1,,,,,,,,,,
806628,500,uL/min,1289,512,9.7,5,1030,1895,0,4214,4.088,1,,,,,,,,,,
806649,500,uL/min,607,512,9.7,5,1030,1896,0,4215,4.088,1,,,,,,,,,,
806670,500,uL/min,802,513,9.7,5,1030,1896,0,4215,4.088,1,,,,,,,,,,
806692,500,uL/min,1071,513,9.7,5,1030,1896,0,4215,4.088,1,,,,,,,,,,
806713,500,uL/min,1196,513,9.7,5,1030,1896,0,4215,4.089,1,,,,,,,,,,
806734,500,uL/min,518,513,9.7,5,1030,1896,0,4215,4.089,1,,,,,,,,,,
806755,500,uL/min,772,513,9.6,5,1029,1898,0,4215,4.089,1,,,,,,,,,,
806776,500,uL/min,1202,514,9.6,5,1029,1898,0,4216,4.089,1,,,,,,,,,,
806797,500,uL/min,677,514,9.6,5,1029,1898,0,4216,4.089,1,,,,,,,,,,
806818,500,uL/min,780,514,9.6,5,1029,1898,0,4216,4.089,1,,,,,,,,,,
806839,500,uL/min,952,514,9.6,5,1029,1898,0,4216,4.09,1,,,,,,,,,,
806860,500,uL/min,1204,514,9.6,5,1028,1899,0,4216,4.09,1,,,,,,,,,,
806881,500,uL/min,512,514,9.6,5,1028,1899,0,4216,4.09,1,,,,,,,,,,
806902,500,uL/min,728,515,9.6,5,1028,1899,0,4217,4.09,1,,,,,,,,,,
806923,500,uL/min,1029,515,9.6,5,1028,1899,0,4217,4.09,1,,,,,,,,,,
806945,500,uL/min,668,515,9.6,5,1028,1899,0,4217,4.091,1,,,,,,,,,,
806966,500,uL/min,519,515,9.6,5,1027,1900,0,4217,4.091,1,,,,,,,,,,
806987,500,uL/min,693,515,9.6,5,1027,1900,0,4217,4.091,1,,,,,,,,,,
807008,500,uL/min,843,515,9.6,5,1027,1900,0,4218,4.091,1,,,,,,,,,,
807029,500,uL/min,322,515,9.6,5,1027,1900,0,4218,4.091,1,,,,,,,,,,
807050,500,uL/min,471,516,9.6,5,1027,1900,0,4218,4.091,1,,,,,,,,,,
807071,500,uL/min,540,516,9.6,5,1026,1902,0,4218,4.092,1,,,,,,,,,,
807092,500,uL/min,304,516,9.6,5,1026,1902,0,4218,4.092,1,,,,,,,,,,
